,Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Geo point,Postal code,Public name,Rental status,Slots,Status,Subscription status,year,month,day,hour,minute,new_datetime
3248,142 rue du Bac,0,0,0,0,1,operational,Paris,paris-bac-142,STATION,"48.8508194, 2.3237968",75007,Paris/Bac/142,operational,5,ok,nonexistent,2018,4,1,2,10,2018-04-01 02:10:00
3249,21 Rue Abel Gance,1,1,0,0,0,nonexistent,Paris,paris-vincentauriol-parking,PARKING,"48.83516, 2.37305",75013,Paris/Vincent Auriol/Parking,operational,4,ok,nonexistent,2018,4,8,3,5,2018-04-08 03:05:00
3250,40 avenue Pierre Kerautret,2,2,0,0,0,nonexistent,Romainville,romainville-pierrekerautret-40,SPACE,"48.8826947, 2.4435891",93230,Romainville/Pierre Kerautret/40,operational,2,ok,operational,2018,4,2,11,34,2018-04-02 11:34:00
3251,1 place Aristide Briand,2,2,0,1,0,nonexistent,Argenteuil,argenteuil-aristidebriand-1,STATION,"48.9487762, 2.25755644",95100,Argenteuil/Aristide Briand/1,operational,4,ok,nonexistent,2018,4,3,6,36,2018-04-03 06:36:00
3252,77 rue Edouard Vaillant,3,3,0,0,0,nonexistent,Bezons,bezons-edouardvaillant-77,SPACE,"48.9264447, 2.2138164",95870,Bezons/Edouard Vaillant/77,operational,1,ok,broken,2018,4,1,6,48,2018-04-01 06:48:00
3253,46 quai de la RapÃ©e,0,0,0,0,0,operational,Paris,paris-rapee-46,STATION,"48.8419525, 2.3728276",75012,Paris/RapÃ©e/46,operational,4,ok,nonexistent,2018,4,8,20,15,2018-04-08 20:15:00
3254,39 rue Julien Lacroix,4,4,1,0,1,operational,Paris,paris-julienlacroix-39,STATION,"48.8698372, 2.3850271",75020,Paris/Julien Lacroix/39,operational,1,ok,nonexistent,2018,4,2,6,27,2018-04-02 06:27:00
3255,76 avenue de Verdun,5,5,0,0,0,nonexistent,ChÃ¢tillon,chatillon-verdun-76,STATION,"48.79988, 2.281576",92320,ChÃ¢tillon/Verdun/76,operational,1,ok,nonexistent,2018,4,4,2,51,2018-04-04 02:51:00
3256,9 Rue des Sept Arpents,3,3,0,1,1,operational,Paris,paris-septarpents-9,STATION,"48.88947, 2.398229",75019,Paris/Sept Arpents/9,operational,2,ok,nonexistent,2018,4,4,8,36,2018-04-04 08:36:00
3257,124 avenue Pasteur,0,0,0,1,0,nonexistent,Bagnolet,bagnolet-pasteur-124,STATION,"48.87608, 2.418952",93170,Bagnolet/Pasteur/124,operational,3,ok,nonexistent,2018,4,2,22,22,2018-04-02 22:22:00
3258,1 rue Maryse BastiÃ©,1,1,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-marysebastie-1,STATION,"48.9592819, 2.4956263",93600,Aulnay-sous-bois/Maryse BastiÃ©/1,operational,6,ok,nonexistent,2018,4,5,8,19,2018-04-05 08:19:00
3259,123 Grande Rue,5,5,0,0,0,nonexistent,SÃ¨vres,sevres-granderue-123,STATION,"48.821593, 2.2050638",92310,SÃ¨vres/Grande Rue/123,operational,1,ok,nonexistent,2018,4,6,0,13,2018-04-06 00:13:00
3260,125 Avenue Louis Roche,2,2,0,0,0,nonexistent,Gennevilliers,gennevilliers-louisroche-125,STATION,"48.9269437, 2.3143339",92230,Gennevilliers/Louis Roche/125,operational,2,ok,nonexistent,2018,4,6,15,40,2018-04-06 15:40:00
3261,31 Boulevard Rochechouart,0,0,0,0,1,operational,Paris,paris-rochechouart-31,STATION,"48.8829733, 2.3454871",75009,Paris/Rochechouart/31,operational,5,ok,nonexistent,2018,4,1,16,28,2018-04-01 16:28:00
3262,64 Rue de Fitzelin,0,0,0,0,0,nonexistent,Ãpinay-sur-Seine,epinaysurseine-fitzelin-64,STATION,"48.960565, 2.3068329",93800,Ãpinay-sur-Seine/Fitzelin/64,operational,5,ok,nonexistent,2018,4,3,19,55,2018-04-03 19:55:00
3263,40 avenue Pierre Kerautret,1,1,0,0,0,nonexistent,Romainville,romainville-pierrekerautret-40,SPACE,"48.8826947, 2.4435891",93230,Romainville/Pierre Kerautret/40,operational,3,ok,operational,2018,4,4,15,15,2018-04-04 15:15:00
3264,2 Rue du GÃ©nÃ©ral Malleret Joinville,0,0,0,0,0,nonexistent,Malakoff,malakoff-generalmalleretjoinville-2,STATION,"48.8118151, 2.2811943",92240,Malakoff/Malleret Joinville/2,operational,6,ok,nonexistent,2018,4,5,7,29,2018-04-05 07:29:00
3265,3 rue de Vaugirard,0,0,0,0,1,operational,Paris,paris-vaugirard-3,STATION,"48.84893, 2.340624",75006,Paris/Vaugirard/3,operational,5,ok,nonexistent,2018,4,9,19,37,2018-04-09 19:37:00
3266,50 rue Botzaris,2,2,0,0,1,operational,Paris,paris-botzaris-50,STATION,"48.8792228, 2.3839164",75019,Paris/Botzaris/50,operational,4,ok,nonexistent,2018,4,6,8,32,2018-04-06 08:32:00
3267,12 avenue Rabelais,1,1,0,0,0,nonexistent,Fontenay-Sous-Bois,fontenaysousbois-rabelais-12,SPACE,"48.851361, 2.476065",94120,Fontenay-Sous-Bois/Rabelais/12,operational,5,ok,operational,2018,4,3,14,46,2018-04-03 14:46:00
3268,67 rue Mademoiselle,4,4,0,0,0,operational,Paris,paris-mademoiselle-67,STATION,"48.8434786, 2.2994811",75015,Paris/Mademoiselle/67,operational,1,ok,nonexistent,2018,4,4,21,58,2018-04-04 21:58:00
3269,47 rue de la Grange aux Belles,3,3,0,0,0,operational,Paris,paris-grangeauxbelles-47,STATION,"48.87569, 2.36801",75010,Paris/Grange aux Belles/47,operational,1,ok,nonexistent,2018,4,4,9,34,2018-04-04 09:34:00
3270,43 rue du Docteur Finlay,0,0,0,0,2,operational,Paris,paris-docteurfinlay-43,STATION,"48.8512259, 2.2912934",75015,Paris/Finlay/43,operational,5,ok,nonexistent,2018,4,8,12,59,2018-04-08 12:59:00
3271,63 Boulevard Richard Lenoir,4,4,0,1,0,operational,Paris,paris-richardlenoir-63,STATION,"48.86023, 2.3719914",75011,Paris/Richard Lenoir/63,operational,1,ok,nonexistent,2018,4,5,3,42,2018-04-05 03:42:00
3272,3 rue EugÃ¨ne Martin,5,5,0,0,0,nonexistent,Fontenay-Sous-Bois,fontenaysousbois-eugenemartin-3,STATION,"48.8490266, 2.4577249",94120,Fontenay-Sous-Bois/EugÃ¨ne Martin/3,operational,0,ok,nonexistent,2018,4,8,20,49,2018-04-08 20:49:00
3273,105 Rue de Rennes,0,0,0,0,0,nonexistent,Paris,paris-rennes-105,STATION,"48.8489613, 2.3287351",75006,Paris/Rennes/105,operational,3,ok,nonexistent,2018,4,8,11,50,2018-04-08 11:50:00
3274,2 Rue Marcelin Berthelot,1,1,0,0,0,nonexistent,Drancy,drancy-marcelinberthelot-2,STATION,"48.92155, 2.445802",93700,Drancy/Marcelin Berthelot/2,operational,4,ok,nonexistent,2018,4,6,21,59,2018-04-06 21:59:00
3275,50 Boulevard Henri Sellier,3,3,1,0,0,nonexistent,Suresnes,suresnes-henrisellier-50,STATION,"48.86847, 2.223116",92150,Suresnes/Henri Sellier/50,operational,1,ok,nonexistent,2018,4,6,19,36,2018-04-06 19:36:00
3276,9 boulevard Bourdon,0,0,0,0,2,operational,Paris,paris-bourdon-9,STATION,"48.8484226, 2.366004",75004,Paris/Bourdon/9,operational,6,ok,nonexistent,2018,4,1,23,1,2018-04-01 23:01:00
3277,5 rue des Ecoles,4,4,0,1,0,nonexistent,Nanterre,nanterre-ecoles-5,STATION,"48.886678, 2.220199",92000,Nanterre/Ecoles/5,operational,0,ok,nonexistent,2018,4,7,9,38,2018-04-07 09:38:00
3278,14 rue Sorbier,4,4,0,1,0,operational,Paris,paris-sorbier-14,STATION,"48.867322, 2.3906964",75020,Paris/Sorbier/14,operational,0,ok,nonexistent,2018,4,1,22,54,2018-04-01 22:54:00
3279,3 Rue Camille Desmoulins,2,2,1,1,0,nonexistent,Cachan,cachan-camilledesmoulins-3,SPACE,"48.7942674, 2.3345857",94230,Cachan/Camille Desmoulins/3,operational,1,ok,operational,2018,4,8,8,21,2018-04-08 08:21:00
3280,111 rue Buzenval,0,0,0,0,0,nonexistent,Garches,garches-buzenval-111,STATION,"48.8519609, 2.2044093",92380,Garches/Buzenval/111,operational,6,ok,nonexistent,2018,4,9,18,42,2018-04-09 18:42:00
3281,26 avenue Trudaine,0,0,0,0,1,operational,Paris,paris-trudaine-26,SPACE,"48.880936, 2.341184",75009,Paris/Trudaine/26,operational,5,ok,operational,2018,4,1,6,5,2018-04-01 06:05:00
3282,99 Boulevard Arago,3,3,0,0,0,nonexistent,Paris,paris-arago-99,STATION,"48.834286, 2.3338533",75014,Paris/Arago/99,operational,1,ok,nonexistent,2018,4,6,11,35,2018-04-06 11:35:00
3283,86 Rue du Lieutenant Colonel de Montbrison,2,2,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-lieutenantcoloneldemontbrison-86,STATION,"48.86318, 2.197042",92500,Rueil-Malmaison/Lieutenant Colonel de Montbrison/86,operational,4,ok,nonexistent,2018,4,6,22,16,2018-04-06 22:16:00
3284,70 Avenue Paul Langevin,4,4,1,0,0,nonexistent,Fontenay-aux-Roses,fontenayauxroses-paullangevin-70,STATION,"48.7835391, 2.2830741",92260,Fontenay-aux-Roses/Paul Langevin/70,operational,0,ok,nonexistent,2018,4,7,7,47,2018-04-07 07:47:00
3285,6 rue Paulin Enfert,6,6,0,0,0,operational,Paris,paris-paulinenfert-6,STATION,"48.8186561, 2.3623864",75013,Paris/Paulin Enfert/6,operational,0,ok,nonexistent,2018,4,1,4,15,2018-04-01 04:15:00
3286,52 boulevard de Charonne,0,0,0,0,2,operational,Paris,paris-charonne-52,STATION,"48.8518536, 2.3982137",75020,Paris/Charonne/52,operational,4,ok,nonexistent,2018,4,2,20,3,2018-04-02 20:03:00
3287,80 rue de Reuilly,0,0,0,1,0,nonexistent,Paris,paris-reuilly-80,STATION,"48.8431101, 2.3912439",75012,Paris/Reuilly/80,operational,5,ok,nonexistent,2018,4,9,16,28,2018-04-09 16:28:00
3288,1 Avenue du GÃ©nÃ©ral GalliÃ©ni,6,6,0,0,0,nonexistent,Joinville-le-Pont,joinvillelepont-generalgallieni-1,STATION,"48.8202532, 2.4745761",94340,Joinville-le-Pont/GalliÃ©ni/1,operational,0,ok,nonexistent,2018,4,1,17,3,2018-04-01 17:03:00
3289,78 Avenue du Maine,1,1,0,0,1,operational,Paris,paris-maine-78,SPACE,"48.8388247, 2.3221905",75014,Paris/Maine/78,operational,5,ok,operational,2018,4,9,7,10,2018-04-09 07:10:00
3290,2 Rue Fabre d'Ãglantine,4,4,0,0,0,operational,Paris,paris-fabredeglantine-2,STATION,"48.8455775, 2.3953738",75012,Paris/Fabre d'Ãglantine/2,operational,0,ok,nonexistent,2018,4,9,14,30,2018-04-09 14:30:00
3291,1 Rue de la Meurthe,4,4,1,0,0,operational,Paris,paris-meurthe-1,STATION,"48.8893057, 2.3835673",75019,Paris/Meurthe/1,operational,1,ok,nonexistent,2018,4,2,21,24,2018-04-02 21:24:00
3292,169 avenue Gabriel PÃ©ri,0,0,0,0,0,nonexistent,Gennevilliers,gennevilliers-gabrielperi-169,SPACE,"48.9242205, 2.2942668",92230,Gennevilliers/Gabriel PÃ©ri/169,broken,0,closed,broken,2018,4,2,1,35,2018-04-02 01:35:00
3293,2 Place de Catalogne,1,1,0,0,0,operational,Paris,paris-catalogne-2,SPACE,"48.8367951, 2.3186569",75014,Paris/Catalogne/2,operational,1,ok,operational,2018,4,3,9,28,2018-04-03 09:28:00
3294,25 avenue Georges ClÃ©menceau,5,5,0,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-georgesclemenceau-25,STATION,"48.8618674, 2.5037509",93360,Neuilly-Plaisance/Georges ClÃ©menceau/25,operational,1,ok,nonexistent,2018,4,9,6,53,2018-04-09 06:53:00
3295,161 Avenue Gambetta,0,0,0,0,0,nonexistent,Paris,paris-gambetta-161,STATION,"48.87083, 2.403597",75020,Paris/Gambetta/161,operational,4,ok,nonexistent,2018,4,7,20,2,2018-04-07 20:02:00
3296,36 avenue de la RÃ©publique,3,3,0,0,0,nonexistent,Paris,paris-republique-36,STATION,"48.8656694, 2.3721102",75011,Paris/RÃ©publique/36,operational,0,ok,nonexistent,2018,4,3,12,24,2018-04-03 12:24:00
3297,76 avenue de Verdun,5,5,0,0,0,nonexistent,ChÃ¢tillon,chatillon-verdun-76,STATION,"48.79988, 2.281576",92320,ChÃ¢tillon/Verdun/76,operational,1,ok,nonexistent,2018,4,9,8,26,2018-04-09 08:26:00
3298,182 Boulevard Voltaire,0,0,0,0,2,operational,Paris,paris-voltaire-182,STATION,"48.8548, 2.385047",75011,Paris/Voltaire/182,operational,6,ok,nonexistent,2018,4,5,21,1,2018-04-05 21:01:00
3299,56 Rue des Plantes,1,1,0,0,1,operational,Paris,paris-plantes-56,STATION,"48.8283698, 2.3216963",75014,Paris/Plantes/56,operational,4,ok,nonexistent,2018,4,6,16,42,2018-04-06 16:42:00
3300,2 avenue des murs du parc,5,5,0,0,0,nonexistent,Vincennes,vincennes-mursduparc-2,STATION,"48.846756, 2.45225239",94300,Vincennes/Murs du parc/2,operational,2,ok,nonexistent,2018,4,2,14,48,2018-04-02 14:48:00
3301,6 place du PrÃ©sident Mithouard,0,0,0,0,1,operational,Paris,paris-mithouard-6,STATION,"48.8512827, 2.3129161",75007,Paris/Mithouard/6,operational,6,ok,nonexistent,2018,4,2,11,22,2018-04-02 11:22:00
3302,126 Avenue Philippe Auguste,5,5,0,0,0,operational,Paris,paris-philippeauguste-126,STATION,"48.8577957, 2.390264",75011,Paris/Philippe Auguste/126,operational,1,ok,nonexistent,2018,4,8,23,57,2018-04-08 23:57:00
3303,50 Boulevard Henri Sellier,4,4,0,0,0,nonexistent,Suresnes,suresnes-henrisellier-50,STATION,"48.86847, 2.223116",92150,Suresnes/Henri Sellier/50,operational,2,ok,nonexistent,2018,4,7,9,47,2018-04-07 09:47:00
3304,28 avenue de Niel,5,5,0,0,0,operational,Paris,paris-niel-28,STATION,"48.881032, 2.2956282",75017,Paris/Niel/28,operational,0,ok,nonexistent,2018,4,3,23,10,2018-04-03 23:10:00
3305,1 avenue Rachel,3,3,0,0,1,operational,Paris,paris-rachel-1,STATION,"48.8844148, 2.3305461",75018,Paris/Rachel/1,operational,2,ok,nonexistent,2018,4,5,16,9,2018-04-05 16:09:00
3306,1 rue Dewoittine,4,4,0,0,0,nonexistent,VÃ©lizy-Villacoublay,velizyvillacoublay-dewoittine-1,STATION,"48.78283, 2.215441",78140,VÃ©lizy-Villacoublay/Dewoittine/1,operational,2,ok,nonexistent,2018,4,8,22,40,2018-04-08 22:40:00
3307,8 Avenue de la Porte de Montrouge,3,3,1,1,0,operational,Paris,paris-portedemontrouge-8,STATION,"48.8230593, 2.322823",75014,Paris/Porte de Montrouge/8,operational,0,ok,nonexistent,2018,4,8,12,30,2018-04-08 12:30:00
3308,7 rue de Pommard,2,2,0,0,0,nonexistent,Paris,paris-pommard-7,STATION,"48.8355193, 2.3850356",75012,Paris/Pommard/7,operational,2,ok,nonexistent,2018,4,6,19,39,2018-04-06 19:39:00
3309,73 rue Marcelin Berthelot,0,0,0,0,0,nonexistent,Drancy,drancy-marcelinberthelot-73,STATION,"48.9177255, 2.4464355",93700,Drancy/Marcelin Berthelot/73,operational,3,ok,nonexistent,2018,4,9,14,1,2018-04-09 14:01:00
3310,2 Avenue de Suffren,3,3,0,0,0,nonexistent,Paris,paris-suffren-2,STATION,"48.857, 2.2917",75015,Paris/Suffren/2,operational,0,ok,nonexistent,2018,4,9,13,34,2018-04-09 13:34:00
3311,220 rue Marcadet,0,0,0,0,1,operational,Paris,paris-marcadet-220,STATION,"48.8920824, 2.3331353",75018,Paris/Marcadet/220,operational,5,ok,nonexistent,2018,4,6,11,3,2018-04-06 11:03:00
3312,42 avenue du GÃ©nÃ©ral de Gaulle,5,5,0,0,0,nonexistent,Maisons-Alfort,maisonsalfort-generaldegaulle-42,SPACE,"48.8138166, 2.4212353",94700,Maisons-Alfort/De Gaulle/42,operational,1,ok,operational,2018,4,1,6,34,2018-04-01 06:34:00
3313,4 rue Claude-Nicolas Ledoux,5,5,0,0,0,nonexistent,CrÃ©teil,creteil-claudenicolasledoux-4,STATION,"48.766, 2.470911",94000,CrÃ©teil/Claude-Nicolas Ledoux/4,operational,1,ok,nonexistent,2018,4,3,2,51,2018-04-03 02:51:00
3314,1 rue Henry Espaullard,4,4,0,0,0,nonexistent,Noisy-le-Sec,noisylesec-henryespaullard-1,STATION,"48.9022488, 2.4676334",93130,Noisy-le-Sec/Henry Espaullard/1,operational,1,ok,nonexistent,2018,4,3,23,52,2018-04-03 23:52:00
3315,125 bis avenue Parmentier,0,0,0,0,1,operational,Paris,paris-parmentier-125,STATION,"48.8690795, 2.371679",75011,Paris/Parmentier/125,operational,5,ok,nonexistent,2018,4,1,9,12,2018-04-01 09:12:00
3316,19 rue du GÃ©nÃ©ral Leclerc,2,2,0,0,0,nonexistent,Montfermeil,montfermeil-leclerc-19,SPACE,"48.9003522, 2.5717728",93370,Montfermeil/Leclerc/19,operational,3,ok,operational,2018,4,7,11,16,2018-04-07 11:16:00
3317,22 Boulevard de Belleville,0,0,0,1,0,nonexistent,Paris,paris-belleville-22,STATION,"48.8679058, 2.3826171",75020,Paris/Belleville/22,operational,0,ok,nonexistent,2018,4,7,21,8,2018-04-07 21:08:00
3318,79 rue du Chevaleret,0,0,0,0,0,operational,Paris,paris-chevaleret-79,STATION,"48.82881, 2.376281",75013,Paris/Chevaleret/79,operational,4,ok,nonexistent,2018,4,6,17,18,2018-04-06 17:18:00
3319,99 rue Charles-de-Gaulle,7,7,0,0,0,operational,Yerres,yerres-charlesdegaulle-99,STATION,"48.7164252, 2.4860044",91330,Yerres/Charles-de-Gaulle/99,operational,0,ok,nonexistent,2018,4,6,6,49,2018-04-06 06:49:00
3320,80 rue de SÃ¨vres,3,3,0,0,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-sevres-80,STATION,"48.83162, 2.230167",92100,Boulogne-Billancourt/SÃ¨vres/80,operational,2,ok,nonexistent,2018,4,9,3,35,2018-04-09 03:35:00
3321,1 rue Jean-FranÃ§ois LÃ©pine,0,0,0,0,0,broken,Paris,paris-jeanfrancoislepine-1,STATION,"48.88608, 2.359072",75018,Paris/Jean-FranÃ§ois LÃ©pine/1,broken,0,closed,nonexistent,2018,4,4,22,8,2018-04-04 22:08:00
3322,46 rue Edgard Quinet,0,0,0,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-edgardquinet-46,STATION,"48.8558528, 2.5112935",93360,Neuilly-Plaisance/Edgard Quinet/46,operational,6,ok,nonexistent,2018,4,3,4,30,2018-04-03 04:30:00
3323,273 rue du MÃ©nil,3,3,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,STATION,"48.92582, 2.274079",92600,AsniÃ¨res-sur-Seine/MÃ©nil/273,operational,2,ok,nonexistent,2018,4,7,19,33,2018-04-07 19:33:00
3324,20 Boulevard de Vaugirard,0,0,0,0,2,operational,Paris,paris-vaugirard-20,STATION,"48.8415895, 2.3183413",75015,Paris/Vaugirard/20,operational,6,ok,nonexistent,2018,4,8,4,33,2018-04-08 04:33:00
3325,53 avenue de Versailles,4,4,0,0,0,operational,Paris,paris-versailles-53,STATION,"48.8478619, 2.2745266",75016,Paris/Versailles/53,operational,1,ok,nonexistent,2018,4,5,7,5,2018-04-05 07:05:00
3326,2 avenue FranÃ§ois Mauriac,6,6,0,0,0,nonexistent,CrÃ©teil,creteil-francoismauriac-2,STATION,"48.785363, 2.4528354",94000,CrÃ©teil/FranÃ§ois Mauriac/2,operational,0,ok,nonexistent,2018,4,9,20,40,2018-04-09 20:40:00
3327,20 boulevard de la Bastille,1,1,0,0,0,operational,Paris,paris-bastille-20,STATION,"48.84837, 2.367915",75012,Paris/Bastille/20,operational,3,ok,nonexistent,2018,4,9,16,55,2018-04-09 16:55:00
3328,3 Rue Dulcie September,0,0,0,0,0,nonexistent,Saint-Ouen,saintouen-dulcieseptember-3,STATION,"48.90573, 2.321015",93400,Saint-Ouen/Dulcie September/3,operational,6,ok,nonexistent,2018,4,1,22,58,2018-04-01 22:58:00
3329,19 rue de Chateaubriand,2,2,2,0,0,operational,Paris,paris-chateaubriand-19,STATION,"48.8734765, 2.3008886",75008,Paris/Chateaubriand/19,operational,0,ok,nonexistent,2018,4,5,18,10,2018-04-05 18:10:00
3330,8 rue Waldeck Rochet,4,4,0,0,0,nonexistent,Nanterre,nanterre-waldeckrochet-8,STATION,"48.8906294, 2.1983695",92000,Nanterre/Waldeck Rochet/8,operational,0,ok,nonexistent,2018,4,2,11,43,2018-04-02 11:43:00
3331,65 boulevard de Picpus,3,3,0,0,0,nonexistent,Paris,paris-picpusnation-parking,PARKING,"48.84652, 2.40014",75012,Paris/Picpus Nation/Parking,operational,2,ok,nonexistent,2018,4,4,5,3,2018-04-04 05:03:00
3332,102 Rue Juliette Savar,6,6,0,0,0,nonexistent,CrÃ©teil,creteil-juliettesavar-102,STATION,"48.77664, 2.467872",94000,CrÃ©teil/Juliette Savar/102,operational,0,ok,nonexistent,2018,4,7,20,7,2018-04-07 20:07:00
3333,46 quai de la RapÃ©e,0,0,0,0,0,operational,Paris,paris-rapee-46,STATION,"48.8419525, 2.3728276",75012,Paris/RapÃ©e/46,operational,4,ok,nonexistent,2018,4,8,20,12,2018-04-08 20:12:00
3334,10 rue Anatole de la Forge,0,0,0,0,0,nonexistent,Paris,paris-anatoledelaforge-10,STATION,"48.8758331, 2.292289",75017,Paris/Anatole de la Forge/10,future,0,scheduled,nonexistent,2018,4,3,8,29,2018-04-03 08:29:00
3335,44 rue SÃ©bastien Mercier,4,4,0,0,0,nonexistent,Paris,paris-sebastienmercier-44,STATION,"48.8439105, 2.2796928",75015,Paris/SÃ©bastien Mercier/44,operational,0,ok,nonexistent,2018,4,1,23,21,2018-04-01 23:21:00
3336,5 Boulevard AimÃ© CÃ©saire,2,2,0,0,0,nonexistent,Nanterre,nanterre-aimecesaire-5,STATION,"48.89184, 2.22834",92000,Nanterre/AimÃ© CÃ©saire/5,operational,1,ok,nonexistent,2018,4,2,16,15,2018-04-02 16:15:00
3337,175 avenue du 18 Juin 1940,5,5,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-18juin1940-175,STATION,"48.8650741, 2.2053436",92500,Rueil-Malmaison/18 Juin 1940/175,operational,1,ok,nonexistent,2018,4,1,8,15,2018-04-01 08:15:00
3338,37 rue Leblanc,0,0,0,0,0,nonexistent,Paris,paris-citroencevennes-parking,PARKING,"48.83874, 2.27641",75015,Paris/CitroÃ«n CÃ©vennes/Parking,broken,0,closed,nonexistent,2018,4,8,3,45,2018-04-08 03:45:00
3339,2 avenue Gabriel,0,0,0,0,0,nonexistent,Paris,paris-concorde-parking,PARKING,"48.86691, 2.32033",75008,Paris/Concorde/Parking,operational,5,ok,nonexistent,2018,4,4,1,17,2018-04-04 01:17:00
3340,12 rue Darmesteter,0,0,0,0,2,operational,Paris,paris-darmesteter-12,STATION,"48.8231521, 2.3753988",75013,Paris/Darmesteter/12,operational,6,ok,nonexistent,2018,4,6,15,0,2018-04-06 15:00:00
3341,19 rue du GÃ©nÃ©ral Leclerc,3,3,0,0,0,nonexistent,Montfermeil,montfermeil-leclerc-19,SPACE,"48.9003522, 2.5717728",93370,Montfermeil/Leclerc/19,operational,3,ok,operational,2018,4,1,8,8,2018-04-01 08:08:00
3342,1 Rue Navier,5,5,0,0,0,operational,Paris,paris-navier-1,STATION,"48.8955462, 2.3282817",75017,Paris/Navier/1,operational,0,ok,nonexistent,2018,4,1,0,40,2018-04-01 00:40:00
3343,10 Rue des BruyÃ¨res,5,5,0,0,0,broken,Les Lilas,leslilas-bruyeres-10,STATION,"48.8783253, 2.413255",93260,Les Lilas/BruyÃ¨res/10,operational,0,ok,nonexistent,2018,4,3,5,22,2018-04-03 05:22:00
3344,5 rue de Mesly,4,4,0,0,0,nonexistent,CrÃ©teil,creteil-mesly-5,STATION,"48.79177, 2.459949",94000,CrÃ©teil/Mesly/5,operational,1,ok,nonexistent,2018,4,1,4,28,2018-04-01 04:28:00
3345,38 Avenue de la France Libre,4,4,0,0,0,nonexistent,CrÃ©teil,creteil-francelibre-38,SPACE,"48.778891, 2.455066",94000,CrÃ©teil/France Libre/38,operational,1,ok,broken,2018,4,7,7,46,2018-04-07 07:46:00
3346,21 rue Pierre Brossolette,0,0,0,0,0,nonexistent,Levallois-Perret,levalloisperret-marjolin-parking,PARKING,"48.89545, 2.29222",92300,Levallois-Perret/Marjolin/Parking,operational,0,ok,nonexistent,2018,4,6,14,13,2018-04-06 14:13:00
3347,26 rue Berbier du Mets,0,0,0,0,0,nonexistent,Paris,paris-berbierdumets-26,STATION,"48.8356, 2.350015",75013,Paris/Berbier du Mets/26,operational,3,ok,nonexistent,2018,4,6,13,48,2018-04-06 13:48:00
3348,6 Rue des Bas,4,4,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-bas-6,SPACE,"48.9164, 2.295224",92600,AsniÃ¨res-sur-Seine/Bas/6,operational,0,ok,operational,2018,4,6,22,29,2018-04-06 22:29:00
3349,157 rue Jeanne D'Arc,3,3,0,0,0,operational,Paris,paris-jeannedarc-157,STATION,"48.8365583, 2.3592348",75013,Paris/Jeanne D'Arc/157,operational,2,ok,nonexistent,2018,4,1,19,42,2018-04-01 19:42:00
3350,6 Rue Adolphe Yvon,4,4,0,0,1,operational,Paris,paris-adolpheyvon-6,STATION,"48.8644046, 2.2710381",75016,Paris/Adolphe Yvon/6,operational,1,ok,nonexistent,2018,4,1,20,28,2018-04-01 20:28:00
3351,77 avenue Pierre Brossolette,6,6,0,0,0,nonexistent,CrÃ©teil,creteil-pierrebrossolette-77,STATION,"48.7896323, 2.4649966",94000,CrÃ©teil/Pierre Brossolette/77,operational,0,ok,nonexistent,2018,4,2,15,34,2018-04-02 15:34:00
3352,113 Rue Duhesme,1,1,0,0,0,operational,Paris,paris-duhesne-113,STATION,"48.8955833, 2.3457215",75018,Paris/Duhesme/113,operational,5,ok,nonexistent,2018,4,2,15,20,2018-04-02 15:20:00
3353,1 Boulevard Murat,1,1,1,1,0,operational,Paris,paris-murat-1,STATION,"48.84744, 2.258728",75016,Paris/Murat/1,operational,0,ok,nonexistent,2018,4,7,18,4,2018-04-07 18:04:00
3354,3 Rue Georges Pompidou,5,5,1,0,0,operational,Les Lilas,leslilas-georgespompidou-3,SPACE,"48.8793959, 2.4156066",93260,Les Lilas/Georges Pompidou/3,operational,0,ok,broken,2018,4,2,21,15,2018-04-02 21:15:00
